I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
64          9.8597e+09  3.1632e+11  1.2791e+01  1.5000e+03  2.3396e+10  1.7581e+00  1.5000e+03  2.0850e+07  1.2111e+01  1.5000e+03  6.3332e+05  -2.1981e+00 1.5000e+03  2.1484e+07  1.1738e+01  1.5001e+03  
65          9.8624e+09  3.1019e+11  1.2242e+01  1.5000e+03  2.2889e+10  9.9887e-01  1.5000e+03  2.1146e+07  1.1547e+01  1.5000e+03  6.6268e+05  -2.7570e+00 1.5000e+03  2.1809e+07  1.1083e+01  1.5001e+03  
66          9.8651e+09  3.0415e+11  1.3718e+01  1.5000e+03  2.2390e+10  2.2573e+00  1.5000e+03  2.1447e+07  1.3007e+01  1.5000e+03  6.9353e+05  -1.2851e+00 1.5000e+03  2.2141e+07  1.2555e+01  1.5001e+03  
67          9.8679e+09  2.9820e+11  1.2955e+01  1.5000e+03  2.1900e+10  1.2750e+00  1.5000e+03  2.1753e+07  1.2229e+01  1.5000e+03  7.2591e+05  -2.0417e+00 1.5000e+03  2.2479e+07  1.1772e+01  1.5001e+03  
68          9.8706e+09  2.9235e+11  1.3570e+01  1.5000e+03  2.1418e+10  1.6644e+00  1.5000e+03  2.2064e+07  1.2828e+01  1.5000e+03  7.5988e+05  -1.4139e+00 1.5000e+03  2.2823e+07  1.2372e+01  1.5001e+03  
69          9.8734e+09  2.8658e+11  1.3771e+01  1.5000e+03  2.0944e+10  1.6351e+00  1.5000e+03  2.2379e+07  1.3014e+01  1.5000e+03  7.9550e+05  -1.1919e+00 1.5000e+03  2.3174e+07  1.2531e+01  1.5001e+03  
70          9.8762e+09  2.8090e+11  1.4063e+01  1.5000e+03  2.0478e+10  1.6923e+00  1.5000e+03  2.2698e+07  1.3291e+01  1.5000e+03  8.3282e+05  -8.7077e-01 1.5000e+03  2.3531e+07  1.2798e+01  1.5001e+03  
71          9.8790e+09  2.7532e+11  1.4341e+01  1.5000e+03  2.0021e+10  1.7293e+00  1.5000e+03  2.3021e+07  1.3553e+01  1.5000e+03  8.7191e+05  -5.5710e-01 1.5000e+03  2.3893e+07  1.3045e+01  1.5001e+03  
72          9.8818e+09  2.6981e+11  1.4631e+01  1.5000e+03  1.9571e+10  1.7737e+00  1.5000e+03  2.3347e+07  1.3827e+01  1.5000e+03  9.1282e+05  -2.2363e-01 1.5000e+03  2.4260e+07  1.3307e+01  1.5001e+03  
73          9.8847e+09  2.6440e+11  1.4927e+01  1.5000e+03  1.9129e+10  1.8179e+00  1.5000e+03  2.3677e+07  1.4108e+01  1.5000e+03  9.5559e+05  1.2216e-01  1.5000e+03  2.4633e+07  1.3573e+01  1.5001e+03  
74          9.8875e+09  2.5907e+11  1.5230e+01  1.5000e+03  1.8695e+10  1.8640e+00  1.5000e+03  2.4010e+07  1.4395e+01  1.5000e+03  1.0003e+06  4.8200e-01  1.5000e+03  2.5010e+07  1.3847e+01  1.5001e+03  
75          9.8904e+09  2.5383e+11  1.5541e+01  1.5000e+03  1.8268e+10  1.9114e+00  1.5000e+03  2.4345e+07  1.4690e+01  1.5000e+03  1.0470e+06  8.5529e-01  1.5000e+03  2.5392e+07  1.4128e+01  1.5001e+03  
76          9.8933e+09  2.4867e+11  1.5859e+01  1.5000e+03  1.7848e+10  1.9603e+00  1.5000e+03  2.4682e+07  1.4993e+01  1.5000e+03  1.0957e+06  1.2420e+00  1.5000e+03  2.5778e+07  1.4416e+01  1.5001e+03  
77          9.8962e+09  2.4359e+11  1.6185e+01  1.5000e+03  1.7436e+10  2.0108e+00  1.5000e+03  2.5021e+07  1.5303e+01  1.5000e+03  1.1464e+06  1.6419e+00  1.5000e+03  2.6168e+07  1.4712e+01  1.5001e+03  
78          9.8991e+09  2.3860e+11  1.6519e+01  1.5000e+03  1.7032e+10  2.0628e+00  1.5000e+03  2.5361e+07  1.5621e+01  1.5000e+03  1.1993e+06  2.0550e+00  1.5000e+03  2.6561e+07  1.5017e+01  1.5001e+03  
79          9.9020e+09  2.3369e+11  1.6861e+01  1.5000e+03  1.6634e+10  2.1165e+00  1.5000e+03  2.5702e+07  1.5947e+01  1.5000e+03  1.2544e+06  2.4808e+00  1.5000e+03  2.6957e+07  1.5329e+01  1.5001e+03  
80          9.9049e+09  2.2886e+11  1.7211e+01  1.5000e+03  1.6244e+10  2.1718e+00  1.5000e+03  2.6044e+07  1.6282e+01  1.5000e+03  1.3116e+06  2.9195e+00  1.5000e+03  2.7356e+07  1.5649e+01  1.5001e+03  
