I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
45          9.8107e+09  5.2807e+12  2.7209e+00  1.5000e+03  3.4289e+11  2.1726e+00  1.5000e+03  8.2370e+06  2.7220e+00  1.5000e+03  9.7509e+03  1.6716e+00  1.5000e+03  8.2469e+06  2.7144e+00  1.5000e+03  
46          9.8132e+09  5.2054e+12  2.7606e+00  1.5000e+03  3.3734e+11  2.2023e+00  1.5000e+03  8.1822e+06  2.7616e+00  1.5000e+03  9.7546e+03  1.6938e+00  1.5000e+03  8.1920e+06  2.7540e+00  1.5000e+03  
47          9.8156e+09  5.1307e+12  2.8010e+00  1.5000e+03  3.3189e+11  2.2327e+00  1.5000e+03  8.1278e+06  2.8020e+00  1.5000e+03  9.7583e+03  1.7166e+00  1.5000e+03  8.1377e+06  2.7943e+00  1.5000e+03  
48          9.8181e+09  5.0568e+12  2.8423e+00  1.5000e+03  3.2655e+11  2.2637e+00  1.5000e+03  8.0739e+06  2.8431e+00  1.5000e+03  9.7620e+03  1.7399e+00  1.5000e+03  8.0838e+06  2.8354e+00  1.5000e+03  
49          9.8206e+09  4.9835e+12  2.8842e+00  1.5000e+03  3.2131e+11  2.2954e+00  1.5000e+03  8.0203e+06  2.8850e+00  1.5000e+03  9.7656e+03  1.7637e+00  1.5000e+03  8.0302e+06  2.8773e+00  1.5000e+03  
50          9.8231e+09  4.9110e+12  2.9270e+00  1.5000e+03  3.1617e+11  2.3277e+00  1.5000e+03  7.9672e+06  2.9278e+00  1.5000e+03  9.7692e+03  1.7881e+00  1.5000e+03  7.9771e+06  2.9200e+00  1.5000e+03  
51          9.8256e+09  4.8391e+12  2.9706e+00  1.5000e+03  3.1112e+11  2.3606e+00  1.5000e+03  7.9143e+06  2.9714e+00  1.5000e+03  9.7728e+03  1.8131e+00  1.5000e+03  7.9242e+06  2.9636e+00  1.5000e+03  
52          9.8282e+09  4.7679e+12  3.0151e+00  1.5000e+03  3.0616e+11  2.3943e+00  1.5000e+03  7.8618e+06  3.0158e+00  1.5000e+03  9.7764e+03  1.8387e+00  1.5000e+03  7.8717e+06  3.0080e+00  1.5000e+03  
53          9.8307e+09  4.6974e+12  3.0604e+00  1.5000e+03  3.0129e+11  2.4287e+00  1.5000e+03  7.8095e+06  3.0610e+00  1.5000e+03  9.7800e+03  1.8649e+00  1.5000e+03  7.8194e+06  3.0532e+00  1.5000e+03  
54          9.8333e+09  4.6276e+12  3.1066e+00  1.5000e+03  2.9651e+11  2.4638e+00  1.5000e+03  7.7575e+06  3.1072e+00  1.5000e+03  9.7835e+03  1.8916e+00  1.5000e+03  7.7674e+06  3.0993e+00  1.5000e+03  
