I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
63          8.2521e+09  7.4156e+12  1.1681e+01  1.1999e+03  5.6510e+08  9.6284e+00  1.1999e+03  1.4482e+08  1.1606e+01  1.1999e+03  4.8679e+03  7.2836e+00  1.1999e+03  1.4482e+08  1.1565e+01  1.2005e+03  
64          8.2543e+09  7.0803e+12  1.3198e+01  1.1999e+03  5.6204e+08  1.1062e+01  1.1999e+03  1.4609e+08  1.3117e+01  1.1999e+03  5.3726e+03  8.8275e+00  1.1999e+03  1.4609e+08  1.3192e+01  1.2005e+03  
65          8.2565e+09  6.7588e+12  1.0403e+01  1.1999e+03  5.5836e+08  8.1808e+00  1.1999e+03  1.4750e+08  1.0316e+01  1.1999e+03  5.9339e+03  6.0617e+00  1.1999e+03  1.4750e+08  1.0273e+01  1.2005e+03  
66          8.2587e+09  6.4507e+12  1.5625e+01  1.1999e+03  5.5408e+08  1.3312e+01  1.1999e+03  1.4906e+08  1.5531e+01  1.1999e+03  6.5595e+03  1.1314e+01  1.1999e+03  1.4907e+08  1.5574e+01  1.2005e+03  
67          8.2609e+09  6.1554e+12  1.2455e+01  1.1999e+03  5.4922e+08  1.0048e+01  1.1999e+03  1.5079e+08  1.2354e+01  1.1999e+03  7.2574e+03  8.1784e+00  1.1999e+03  1.5080e+08  1.2276e+01  1.2004e+03  
68          8.2632e+09  5.8724e+12  1.4337e+01  1.1999e+03  5.4378e+08  1.1831e+01  1.1999e+03  1.5269e+08  1.4229e+01  1.1999e+03  8.0368e+03  1.0097e+01  1.1999e+03  1.5269e+08  1.4276e+01  1.2004e+03  
69          8.2654e+09  5.6013e+12  1.4673e+01  1.1999e+03  5.3780e+08  1.2063e+01  1.1999e+03  1.5475e+08  1.4557e+01  1.1999e+03  8.9080e+03  1.0473e+01  1.1999e+03  1.5476e+08  1.4545e+01  1.2004e+03  
70          8.2677e+09  5.3416e+12  1.5355e+01  1.1999e+03  5.3128e+08  1.2636e+01  1.1999e+03  1.5700e+08  1.5231e+01  1.1999e+03  9.8825e+03  1.1198e+01  1.1999e+03  1.5701e+08  1.5233e+01  1.2004e+03  
71          8.2699e+09  5.0929e+12  1.5988e+01  1.1999e+03  5.2427e+08  1.3154e+01  1.1999e+03  1.5942e+08  1.5855e+01  1.1999e+03  1.0973e+04  1.1877e+01  1.1999e+03  1.5943e+08  1.5854e+01  1.2004e+03  
72          8.2722e+09  4.8548e+12  1.6677e+01  1.1999e+03  5.1679e+08  1.3723e+01  1.1999e+03  1.6202e+08  1.6535e+01  1.1999e+03  1.2194e+04  1.2617e+01  1.1999e+03  1.6203e+08  1.6534e+01  1.2004e+03  
73          8.2745e+09  4.6268e+12  1.7395e+01  1.1999e+03  5.0887e+08  1.4314e+01  1.1999e+03  1.6480e+08  1.7242e+01  1.1999e+03  1.3560e+04  1.3389e+01  1.1999e+03  1.6481e+08  1.7242e+01  1.2004e+03  
74          8.2768e+09  4.4087e+12  1.8150e+01  1.1999e+03  5.0054e+08  1.4937e+01  1.1999e+03  1.6775e+08  1.7988e+01  1.1999e+03  1.5089e+04  1.4202e+01  1.1999e+03  1.6777e+08  1.7988e+01  1.2004e+03  
75          8.2791e+09  4.1999e+12  1.8945e+01  1.1999e+03  4.9184e+08  1.5592e+01  1.1999e+03  1.7088e+08  1.8772e+01  1.1999e+03  1.6799e+04  1.5057e+01  1.1999e+03  1.7090e+08  1.8772e+01  1.2003e+03  
