I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
90          1.0410e+10  4.8013e+09  1.2495e+03  3.1816e+03  6.6323e+06  6.8921e+00  3.1831e+03  4.7292e+07  1.2111e+03  3.1816e+03  1.6178e+06  1.1787e+03  3.1816e+03  4.8910e+07  1.2100e+03  3.1818e+03  
91          1.0424e+10  4.3596e+09  1.3372e+03  3.3575e+03  6.6323e+06  -1.6775e+01 3.3592e+03  4.6777e+07  1.2951e+03  3.3575e+03  1.8101e+06  1.2600e+03  3.3575e+03  4.8587e+07  1.2938e+03  3.3577e+03  
92          1.0438e+10  3.9668e+09  1.4277e+03  3.5413e+03  6.6324e+06  -4.2282e+01 3.5431e+03  4.6238e+07  1.3818e+03  3.5413e+03  2.0076e+06  1.3437e+03  3.5413e+03  4.8246e+07  1.3801e+03  3.5414e+03  
93          1.0452e+10  3.6175e+09  1.5208e+03  3.7321e+03  6.6324e+06  -6.8860e+01 3.7341e+03  4.5682e+07  1.4710e+03  3.7321e+03  2.2096e+06  1.4297e+03  3.7321e+03  4.7892e+07  1.4690e+03  3.7323e+03  
94          1.0467e+10  3.3070e+09  1.6165e+03  3.9292e+03  6.6324e+06  -9.5617e+01 3.9313e+03  4.5116e+07  1.5626e+03  3.9292e+03  2.4149e+06  1.5180e+03  3.9292e+03  4.7531e+07  1.5603e+03  3.9293e+03  
95          1.0482e+10  3.0308e+09  1.7147e+03  4.1314e+03  6.6324e+06  -1.2156e+02 4.1338e+03  4.4546e+07  1.6567e+03  4.1314e+03  2.6219e+06  1.6086e+03  4.1314e+03  4.7168e+07  1.6540e+03  4.1316e+03  
96          1.0497e+10  2.7849e+09  1.8152e+03  4.3378e+03  6.6324e+06  -1.4560e+02 4.3403e+03  4.3977e+07  1.7532e+03  4.3378e+03  2.8288e+06  1.7016e+03  4.3378e+03  4.6806e+07  1.7500e+03  4.3379e+03  
97          1.0512e+10  2.5660e+09  1.9179e+03  4.5471e+03  6.6324e+06  -1.6662e+02 4.5499e+03  4.3417e+07  1.8519e+03  4.5471e+03  3.0336e+06  1.7969e+03  4.5471e+03  4.6450e+07  1.8483e+03  4.5473e+03  
98          1.0528e+10  2.3708e+09  2.0228e+03  4.7581e+03  6.6324e+06  -1.8337e+02 4.7611e+03  4.2871e+07  1.9529e+03  4.7582e+03  3.2338e+06  1.8946e+03  4.7582e+03  4.6105e+07  1.9488e+03  4.7583e+03  
99          1.0543e+10  2.1966e+09  2.1297e+03  4.9696e+03  6.6324e+06  -1.9462e+02 4.9728e+03  4.2347e+07  2.0560e+03  4.9696e+03  3.4272e+06  1.9946e+03  4.9696e+03  4.5774e+07  2.0513e+03  4.9698e+03  
100         1.0559e+10  2.0410e+09  2.2390e+03  5.1800e+03  6.6324e+06  -1.9839e+02 5.1835e+03  4.1851e+07  2.1616e+03  5.1801e+03  3.6114e+06  2.0975e+03  5.1801e+03  4.5463e+07  2.1564e+03  5.1802e+03  
101         1.0576e+10  1.9019e+09  2.3494e+03  5.3880e+03  6.6324e+06  -2.0424e+02 5.3918e+03  4.1390e+07  2.2685e+03  5.3881e+03  3.7842e+06  2.2021e+03  5.3881e+03  4.5174e+07  2.2629e+03  5.3882e+03  
102         1.0592e+10  1.7774e+09  2.4649e+03  5.5920e+03  6.6359e+06  -1.8366e+02 5.5958e+03  4.0970e+07  2.3808e+03  5.5920e+03  3.9435e+06  2.3127e+03  5.5920e+03  4.4914e+07  2.3747e+03  5.5922e+03  
